entity_id,entity_type,entity_name,normalized_name,role_or_description,affiliation,prominence_score,first_mention_record_id,total_mentions,related_entities,notes
C0353,Concept,Diversity,Diversity,,,9,RECORD-00279,2,,
C0354,Concept,Typecasting,Typecasting,,,5,RECORD-00279,1,,
C0355,Concept,Ghettoize,Ghettoize,,,5,RECORD-00279,1,,
C0356,Concept,Glocal Journalism,Glocal Journalism,,,9,RECORD-00280,1,,
C0357,Concept,Worldplace Journalism,Worldplace Journalism,,,7,RECORD-00280,1,,
C0358,Concept,Newsroom Joe attitudes,Newsroom Joe attitudes,,,6,RECORD-00280,1,,
C0359,Concept,Strategy Coverage,Strategy Coverage,,,10,RECORD-00281,1,,
C0360,Concept,Anonymous Sourcing,Anonymous Sourcing,,,6,RECORD-00281,1,,
C0361,Concept,Web Revolutionizing Journalism,Web Revolutionizing Journalism,,,9,RECORD-00283,1,,
C0362,Concept,Five O’clock Follies,Five O’clock Follies,,,6,RECORD-00284,1,,
C0363,Concept,Church of Spiro Agnew,Church of Spiro Agnew,,,5,RECORD-00284,1,,
C0364,Concept,Church of Taylor Branch,Church of Taylor Branch,,,5,RECORD-00284,1,,
C0365,Concept,Executive Privilege,Executive Privilege,,,4,RECORD-00286,1,,
C0366,Concept,Civil Rights Movement,Civil Rights Movement,,,7,RECORD-00288,1,,
C0367,Concept,Hype-busting,Hype-busting,,,6,RECORD-00288,1,,
C0368,Concept,Gaffe,Gaffe,,,6,RECORD-00289,1,,
C0369,Concept,Expectations Game,Expectations Game,,,7,RECORD-00289,1,,
C0370,Concept,Inside Baseball,Inside Baseball,,,6,RECORD-00289,2,,
C0371,Concept,Electability News,Electability News,,,5,RECORD-00289,1,,
C0372,Concept,Hyperlocal journalism,Hyperlocal journalism,,,8,RECORD-00291,1,,
C0373,Concept,Two-way relationship,Two-way relationship,,,6,RECORD-00293,1,,
C0374,Concept,Journalistic Pseudo-objectivity,Journalistic Pseudo-objectivity,,,6,RECORD-00294,1,,
C0375,Concept,Blog Triumphalism,Blog Triumphalism,,,4,RECORD-00294,1,,
C0376,Concept,Strategic non-communication,Strategic non-communication,,,8,RECORD-00295,3,,
C0377,Concept,Background Briefings,Background Briefings,,,9,RECORD-00297,2,,
C0378,Concept,Anonymous Sources,Anonymous Sources,,,9,RECORD-00297,3,,
C0379,Concept,Game Theory,Game Theory,,,6,RECORD-00297,1,,
C0380,Concept,Federal shield law,Federal shield law,,,7,RECORD-00298,2,,
C0381,Concept,Confidential Sources,Confidential Sources,,,9,RECORD-00298,1,,
C0382,Concept,Code of Ethics,Code of Ethics,,,6,RECORD-00298,1,,
C0383,Concept,Exit Polls,Exit Polls,,,8,RECORD-00299,1,,
C0384,Concept,Ethics,Ethics,,,7,RECORD-00299,2,,
C0385,Concept,Fairness,Fairness,,,5,RECORD-00300,1,,
C0386,Concept,Discourse accountability,Discourse accountability,,,6,RECORD-00300,1,,
C0387,Concept,Political fictions,Political fictions,,,9,RECORD-00301,1,,
C0388,Concept,Imagined community,Imagined community,,,9,RECORD-00301,2,,
C0389,Concept,The People,The People,,,7,RECORD-00301,1,,
C0390,Concept,The Nation,The Nation,,,7,RECORD-00301,1,,
C0391,Concept,The Republic,The Republic,,,7,RECORD-00301,1,,
C0392,Concept,"He said, she said","He said, she said",,,5,RECORD-00304,1,,
C0393,Concept,Nomination Realism,Nomination Realism,,,5,RECORD-00304,1,,
C0394,Concept,Creative Commons,Creative Commons,,,7,RECORD-00305,1,,
C0395,Concept,Gift economy for news,Gift economy for news,,,7,RECORD-00305,1,,
C0396,Concept,Unbiased journalism,Unbiased journalism,,,9,RECORD-00306,1,,
C0397,Concept,Good judgment,Good judgment,,,7,RECORD-00306,1,,
C0398,Concept,Structural bias,Structural bias,,,5,RECORD-00306,1,,
C0399,Concept,Argument by link,Argument by link,,,7,RECORD-00308,1,,
C0400,Concept,Propaganda of the deed,Propaganda of the deed,,,6,RECORD-00309,1,,
C0401,Concept,Multiperspectivism,Multiperspectivism,,,9,RECORD-00313,1,,
C0402,Concept,Ideological Wars,Ideological Wars,,,7,RECORD-00314,1,,
C0403,Concept,Open Journalism,Open Journalism,,,7,RECORD-00314,2,,
C0404,Concept,Hyperlocal blog,Hyperlocal blog,,,7,RECORD-00315,1,,
C0405,Concept,Savviness,Savviness,,,10,RECORD-00316,2,,
C0406,Concept,Press Rollback,Press Rollback,,,9,RECORD-00317,3,,
C0407,Concept,Culture War,Culture War,,,7,RECORD-00317,1,,
C0408,Concept,Journalism of Assertion,Journalism of Assertion,,,6,RECORD-00317,1,,
C0409,Concept,Video News Releases (VNRs),Video News Releases (VNRs),,,9,RECORD-00320,1,,
C0410,Concept,Journalistic Integrity,Journalistic Integrity,,,7,RECORD-00320,1,,
C0411,Concept,Breaking News,Breaking News,,,6,RECORD-00321,1,,
C0412,Concept,River of news,River of news,,,6,RECORD-00321,1,,
C0413,Concept,Neutrality,Neutrality,,,8,RECORD-00323,2,,
C0414,Concept,Stateless news organization,Stateless news organization,,,7,RECORD-00325,1,,
C0415,Concept,Networked Public Sphere,Networked Public Sphere,,,7,RECORD-00326,1,,
C0416,Concept,Fifth Estate,Fifth Estate,,,8,RECORD-00326,1,,
C0417,Concept,Public Trust,Public Trust,,,7,RECORD-00328,1,,
C0418,Concept,Public Service Tradition,Public Service Tradition,,,7,RECORD-00328,1,,
C0419,Concept,First Amendment Right,First Amendment Right,,,5,RECORD-00328,1,,
C0420,Concept,Gospel of Murrow,Gospel of Murrow,,,5,RECORD-00328,1,,
C0421,Concept,Gatekeepers,Gatekeepers,,,5,RECORD-00329,1,,
C0422,Concept,Filters,Filters,,,7,RECORD-00329,1,,
C0423,Concept,Free Archives,Free Archives,,,8,RECORD-00331,1,,
C0424,Concept,Information wants to be free,Information wants to be free,,,9,RECORD-00331,1,,
C0425,Concept,Cost-per-thousand readers,Cost-per-thousand readers,,,7,RECORD-00331,1,,
C0426,Concept,Journalistic Innovation,Journalistic Innovation,,,7,RECORD-00333,1,,
C0427,Concept,Entrepreneurship,Entrepreneurship,,,7,RECORD-00333,1,,
C0428,Concept,Leadership,Leadership,,,6,RECORD-00333,1,,
C0429,Concept,Moral authority of the witness,Moral authority of the witness,,,6,RECORD-00334,1,,
C0430,Concept,Perception is reality,Perception is reality,,,7,RECORD-00334,1,,
C0431,Concept,Anonymity of sources,Anonymity of sources,,,4,RECORD-00336,1,,
C0432,Concept,Pay for Play,Pay for Play,,,7,RECORD-00337,1,,
C0433,Concept,Omniscience,Omniscience,,,9,RECORD-00338,1,,
C0434,Concept,Point-of-View Journalism,Point-of-View Journalism,,,6,RECORD-00338,1,,
C0435,Concept,Sphere of Legitimate Debate,Sphere of Legitimate Debate,,,10,RECORD-00340,1,,
C0436,Concept,Sphere of Consensus,Sphere of Consensus,,,9,RECORD-00340,1,,
C0437,Concept,Sphere of Deviance,Sphere of Deviance,,,9,RECORD-00340,1,,
C0438,Concept,Grassroots,Grassroots,,,6,RECORD-00341,1,,
C0439,Concept,Message-speak,Message-speak,,,8,RECORD-00342,1,,
C0440,Concept,Plagiarism,Plagiarism,,,7,RECORD-00345,1,,
C0441,Concept,MSM (Mainstream Media),MSM (Mainstream Media),,,7,RECORD-00345,2,,
C0442,Concept,Red State/Blue State meme,Red State/Blue State meme,,,5,RECORD-00345,1,,
C0443,Concept,Theory,Theory,,,7,RECORD-00346,1,,
C0444,Concept,Ethic of transparency,Ethic of transparency,,,5,RECORD-00349,1,,
C0445,Concept,Creative Commons license,Creative Commons license,,,9,RECORD-00350,1,,
C0446,Concept,User-generated content,User-generated content,,,8,RECORD-00350,2,,
C0447,Concept,Big Media,Big Media,,,8,RECORD-00351,6,,
C0448,Concept,Citizens Journalism,Citizens Journalism,,,6,RECORD-00351,1,,
C0449,Concept,"""That's the way it is"" journalism","""That's the way it is"" journalism",,,5,RECORD-00351,1,,
C0450,Concept,Activist stance,Activist stance,,,6,RECORD-00352,1,,
C0451,Concept,Opposition press,Opposition press,,,6,RECORD-00352,1,,
C0452,Concept,White House press corps,White House press corps,,,7,RECORD-00353,2,,
C0453,Concept,Beat Reporting with a Social Network,Beat Reporting with a Social Network,,,10,RECORD-00354,2,,
C0454,Concept,Irony,Irony,,,8,RECORD-00357,1,,
C0455,Concept,Religion of Journalism,Religion of Journalism,,,9,RECORD-00359,2,,
C0456,Concept,Political Bloggers,Political Bloggers,,,8,RECORD-00360,1,,
C0457,Concept,Mainstream Press,Mainstream Press,,,7,RECORD-00360,2,,
C0458,Concept,Every Four Years Journalism,Every Four Years Journalism,,,9,RECORD-00362,1,,
C0459,Concept,Event Blogging,Event Blogging,,,10,RECORD-00363,1,,
C0460,Concept,Civil Disobedience,Civil Disobedience,,,6,RECORD-00364,1,,
C0461,Concept,Online Community,Online Community,,,7,RECORD-00366,1,,
C0462,Concept,Information glut,Information glut,,,5,RECORD-00367,1,,
C0463,Concept,Red State/Blue State polarization,Red State/Blue State polarization,,,4,RECORD-00367,1,,
C0464,Concept,Media ethics,Media ethics,,,3,RECORD-00367,1,,
C0465,Concept,Attention Deficit Disorder,Attention Deficit Disorder,,,3,RECORD-00367,1,,
C0466,Concept,Exposure,Exposure,,,6,RECORD-00369,1,,
C0467,Concept,Unjournalism,Unjournalism,,,6,RECORD-00371,1,,
C0468,Concept,Critic's Notebook,Critic's Notebook,,,6,RECORD-00371,1,,
C0469,Concept,Norg,Norg,,,5,RECORD-00373,1,,
C0470,Concept,Web-centricity,Web-centricity,,,7,RECORD-00374,1,,
C0471,Concept,Conventional Wisdom,Conventional Wisdom,,,8,RECORD-00377,1,,
C0472,Concept,Local Ownership,Local Ownership,,,9,RECORD-00377,1,,
C0473,Concept,Publicly Traded Corporation,Publicly Traded Corporation,,,6,RECORD-00377,1,,
C0474,Concept,Citizen's media,Citizen's media,,,5,RECORD-00380,1,,
C0475,Concept,Campaign by the numbers,Campaign by the numbers,,,8,RECORD-00381,1,,
C0476,Concept,Battleground States,Battleground States,,,7,RECORD-00381,1,,
C0477,Concept,Swing States,Swing States,,,6,RECORD-00381,1,,
C0478,Concept,Agenda-less journalism,Agenda-less journalism,,,7,RECORD-00382,1,,
C0479,Concept,De-certifying the press,De-certifying the press,,,9,RECORD-00385,2,,
C0480,Concept,Regression toward a phony mean,Regression toward a phony mean,,,7,RECORD-00387,1,,
C0481,Concept,Overton Window,Overton Window,,,5,RECORD-00387,1,,
C0482,Concept,Impending tyranny,Impending tyranny,,,10,RECORD-00388,1,,
C0483,Concept,Journalism 2.0,Journalism 2.0,,,4,RECORD-00389,2,,
C0484,Concept,Church of Journalism,Church of Journalism,,,5,RECORD-00390,1,,
C0485,Concept,Church of Blog,Church of Blog,,,5,RECORD-00390,1,,
C0486,Concept,Checks and Balances,Checks and Balances,,,4,RECORD-00391,1,,
C0487,Concept,Credibility of the media,Credibility of the media,,,8,RECORD-00393,1,,
C0488,Concept,Open Source Radio,Open Source Radio,,,8,RECORD-00394,1,,
C0489,Concept,Peer Production,Peer Production,,,7,RECORD-00397,1,,
C0490,Concept,Radical Transparency,Radical Transparency,,,4,RECORD-00397,1,,
C0491,Concept,Horserace Coverage,Horserace Coverage,,,10,RECORD-00398,1,,
C0492,Concept,access journalism,access journalism,,,3,RECORD-00400,1,,
C0493,Concept,Watchdog press model,Watchdog press model,,,7,RECORD-00401,1,,
C0494,Concept,"He said, she said, we said","He said, she said, we said",,,10,RECORD-00402,1,,
C0495,Concept,News turns from a lecture to a conversation,News turns from a lecture to a conversation,,,7,RECORD-00402,1,,
C0496,Concept,Content will be more important than its container,Content will be more important than its container,,,7,RECORD-00402,1,,
C0497,Concept,What once was good—or good enough—no longer is,What once was good—or good enough—no longer is,,,6,RECORD-00402,1,,
C0498,Concept,The victory of affinity over geography,The victory of affinity over geography,,,6,RECORD-00402,1,,
C0499,Concept,The Pajamahadeen,The Pajamahadeen,,,6,RECORD-00402,1,,
C0500,Concept,Media Church,Media Church,,,7,RECORD-00402,1,,
C0501,Concept,Internet activism,Internet activism,,,5,RECORD-00406,1,,
C0502,Concept,Realpolitik,Realpolitik,,,3,RECORD-00406,1,,
C0503,Concept,Wisdom of Crowds,Wisdom of Crowds,,,10,RECORD-00409,1,,
C0504,Concept,Weblogs,Weblogs,,,7,RECORD-00410,1,,
C0505,Concept,Video news release,Video news release,Type of Media Product,,8,RECORD-00411,1,,
C0506,Concept,News Judgment,News Judgment,,,8,RECORD-00412,2,,
C0507,Concept,Weapons of Mass Destruction Reporting,Weapons of Mass Destruction Reporting,,,7,RECORD-00413,1,,
C0508,Concept,Intellectual contract,Intellectual contract,,,6,RECORD-00414,1,,
C0509,Concept,Journalist's duty to the nation,Journalist's duty to the nation,,,6,RECORD-00414,1,,
C0510,Concept,Burning Bridges,Burning Bridges,,,8,RECORD-00420,1,,
C0511,Concept,State Secrets (of Journalism),State Secrets (of Journalism),,,7,RECORD-00420,1,,
C0512,Concept,citizenship,citizenship,,,6,RECORD-00421,1,,
C0513,Concept,Journalistic Objectivity,Journalistic Objectivity,,,7,RECORD-00427,1,,
C0514,Concept,Bush Bubble,Bush Bubble,,,7,RECORD-00428,1,,
C0515,Concept,MSM,MSM,,,6,RECORD-00429,2,,
C0516,Concept,Pack Journalism,Pack Journalism,,,7,RECORD-00432,1,,
C0517,Concept,Media Party,Media Party,,,5,RECORD-00433,1,,
C0518,Concept,cultural divides,cultural divides,,,8,RECORD-00434,1,,
C0519,Concept,Journalistic ethics,Journalistic ethics,Principles,None,6,RECORD-00436,2,,
C0520,Concept,Authority of the Press,Authority of the Press,,,7,RECORD-00438,2,,
C0521,Concept,Horse race handicapper,Horse race handicapper,,,7,RECORD-00441,1,,
C0522,Concept,Authentic Speech,Authentic Speech,,,7,RECORD-00444,1,,
C0523,Concept,Vision Thing,Vision Thing,,,5,RECORD-00444,1,,
C0524,Concept,Pay to play,Pay to play,,,9,RECORD-00445,1,,
C0525,Concept,Beat Reporting,Beat Reporting,,,9,RECORD-00446,1,,
C0526,Concept,Crowdfunding,Crowdfunding,,,6,RECORD-00446,1,,
C0527,Concept,Left-wing bias,Left-wing bias,,,5,RECORD-00451,1,,
C0528,Concept,Voice of God,Voice of God,,,4,RECORD-00452,1,,
C0529,Concept,Keeping ‘em honest’ journalism,Keeping ‘em honest’ journalism,,,4,RECORD-00452,1,,
C0530,Concept,Leave it there’ journalism,Leave it there’ journalism,,,5,RECORD-00452,1,,
C0531,Concept,Conversation,Conversation,,,7,RECORD-00454,1,,
C0532,Concept,Search-engine optimization (SEO),Search-engine optimization (SEO),,,5,RECORD-00454,1,,
C0533,Concept,National Greatness Journalism,National Greatness Journalism,,,8,RECORD-00455,1,,
C0534,Concept,Free Speech,Free Speech,,,3,RECORD-00455,1,,
C0535,Concept,Background narrative,Background narrative,,,9,RECORD-00456,1,,
C0536,Concept,Living Stories,Living Stories,,,5,RECORD-00456,1,,
C0537,Concept,Explanation,Explanation,,,9,RECORD-00456,1,,
C0538,Concept,pure journalism,pure journalism,,,6,RECORD-00457,1,,
C0539,Concept,Security Clearance,Security Clearance,,,9,RECORD-00458,1,,
C0540,Concept,Disclosure,Disclosure,,,6,RECORD-00459,1,,
C0541,Concept,News,News,,,7,RECORD-00462,1,,
C0542,Concept,Pay walls,Pay walls,,,4,RECORD-00463,1,,
C0543,Concept,New Media,New Media,,,5,RECORD-00463,1,,
C0544,Concept,Curmudgeon Class,Curmudgeon Class,,,5,RECORD-00463,1,,
C0545,Concept,One-to-many,One-to-many,,,7,RECORD-00464,1,,
C0546,Concept,Bigfoot,Bigfoot,,,8,RECORD-00466,1,,
C0547,Concept,Verification Crisis,Verification Crisis,,,7,RECORD-00467,1,,
C0548,Concept,Message management,Message management,,,3,RECORD-00468,1,,
C0549,Concept,National Security Letters,National Security Letters,,,3,RECORD-00468,1,,
C0550,Concept,Balance,Balance,,,7,RECORD-00469,1,,
C0551,Concept,Civility,Civility,,,8,RECORD-00469,1,,
C0552,Concept,Fairness and Neutrality in Journalism,Fairness and Neutrality in Journalism,,,8,RECORD-00470,1,,
C0553,Concept,Search Engine Optimization,Search Engine Optimization,,,10,RECORD-00471,1,,
C0554,Concept,Social Responsibility Theory,Social Responsibility Theory,,,5,RECORD-00474,1,,
C0555,Concept,Self-absorption,Self-absorption,,,9,RECORD-00476,1,,
C0556,Concept,Thick description,Thick description,,,7,RECORD-00511,1,,
C0557,Concept,Political Information,Political Information,,,8,RECORD-00512,1,,
C0558,Concept,He said/she said journalism,He said/she said journalism,,,6,RECORD-00514,1,,
C0559,Concept,Transparent Newsroom,Transparent Newsroom,,,4,RECORD-00515,1,,
C0560,Concept,power of many,power of many,,,4,RECORD-00515,1,,
C0561,Concept,Myth of Watergate,Myth of Watergate,,,9,RECORD-00516,1,,
C0562,Concept,News/Opinion Distinction,News/Opinion Distinction,,,9,RECORD-00517,1,,
C0563,Concept,Mainstream Media Bias,Mainstream Media Bias,,,8,RECORD-00523,1,,
C0564,Concept,embedding program,embedding program,,,5,RECORD-00530,1,,
C0565,Concept,Message Control,Message Control,,,7,RECORD-00531,1,,
C0566,Concept,Distributed Ownership,Distributed Ownership,,,6,RECORD-00531,1,,
C0567,Concept,Journalism without the media,Journalism without the media,,,8,RECORD-00537,1,,
C0568,Concept,Smart Mob,Smart Mob,,,7,RECORD-00537,1,,
C0569,Concept,Crisis Communications,Crisis Communications,,,7,RECORD-00538,1,,
C0570,Concept,Reverse publishing,Reverse publishing,,,6,RECORD-00539,2,,
C0571,Concept,Read/Write web,Read/Write web,,,7,RECORD-00539,1,,
C0572,Concept,Open Practice model,Open Practice model,,,4,RECORD-00539,1,,
C0573,Concept,Struck a Nerve Fantasy,Struck a Nerve Fantasy,,,7,RECORD-00541,1,,
C0574,Concept,Commons-based peer production,Commons-based peer production,,,6,RECORD-00542,1,,
C0575,Concept,Permanent Record,Permanent Record,,,8,RECORD-00544,1,,
C0576,Concept,Open Archives,Open Archives,,,9,RECORD-00544,1,,
C0577,Concept,Horse Race Narrative,Horse Race Narrative,,,6,RECORD-00547,1,,
C0578,Concept,Weblogs/Blogs,Weblogs/Blogs,,,9,RECORD-00548,1,,
C0579,Concept,Retreat from empiricism,Retreat from empiricism,,,9,RECORD-00549,1,,
C0580,Concept,Bias Wars,Bias Wars,,,6,RECORD-00550,2,,
C0581,Concept,Perspective,Perspective,,,7,RECORD-00550,1,,
C0582,Concept,Political,Political,,,8,RECORD-00550,1,,
C0583,Concept,Politicized,Politicized,,,8,RECORD-00550,1,,
C0584,Concept,Political Neutrality,Political Neutrality,,,5,RECORD-00551,1,,
C0585,Concept,Shoe Leather Reporting,Shoe Leather Reporting,,,5,RECORD-00551,1,,
C0586,Concept,Crowdsourced Journalism,Crowdsourced Journalism,,,9,RECORD-00554,1,,
C0587,Concept,Newspaper Revanchism,Newspaper Revanchism,,,7,RECORD-00555,1,,
C0588,Concept,Boundary Policing,Boundary Policing,,,6,RECORD-00555,1,,
C0589,Concept,Self-Reliance,Self-Reliance,,,5,RECORD-00555,1,,
C0590,Concept,Techno Geeks,Techno Geeks,,,5,RECORD-00555,1,,
C0591,Concept,The End of Mass,The End of Mass,,,4,RECORD-00555,1,,
C0592,Concept,Stand Alone Journalist,Stand Alone Journalist,Commentary,,10,RECORD-00556,1,,
C0593,Concept,New Journalism,New Journalism,,,6,RECORD-00557,2,,
C0594,Concept,Netroots,Netroots,,,7,RECORD-00558,1,,
C0595,Concept,Public Listening,Public Listening,,,8,RECORD-00559,1,,
C0596,Concept,The Pledge,The Pledge,,,8,RECORD-00563,1,,
C0597,Concept,Partisanship,Partisanship,,,7,RECORD-00565,1,,
C0598,Concept,Blog Swarm,Blog Swarm,,,6,RECORD-00566,1,,
C0599,Concept,Citizen Media,Citizen Media,,,5,RECORD-00566,1,,
C0600,Concept,Strategic change,Strategic change,,,9,RECORD-00567,1,,
C0601,Concept,journalistic tradition,journalistic tradition,,,6,RECORD-00567,1,,
C0602,Concept,Change or Die,Change or Die,,,8,RECORD-00567,1,,
C0603,Concept,Attack Politics,Attack Politics,,,9,RECORD-00568,1,,
C0604,Concept,Easongate,Easongate,,,7,RECORD-00570,1,,
C0605,Concept,Practice of Journalism,Practice of Journalism,,,8,RECORD-00573,1,,
C0606,Concept,Public Access Television,Public Access Television,,,5,RECORD-00573,1,,
C0607,Concept,Mini Public-Sphere,Mini Public-Sphere,,,5,RECORD-00573,1,,
C0608,Concept,Blogistan,Blogistan,,,6,RECORD-00573,1,,
C0609,Concept,Producer Democracy,Producer Democracy,,,6,RECORD-00573,1,,
C0610,Concept,Trust-Me Journalism,Trust-Me Journalism,,,8,RECORD-00575,1,,
C0611,Concept,Speculation Section,Speculation Section,,,6,RECORD-00575,1,,
C0612,Concept,Cognitive Surplus,Cognitive Surplus,,,9,RECORD-00576,1,,
C0613,Concept,Architecture of Participation,Architecture of Participation,,,4,RECORD-00576,1,,
